gst_id,order_id,payment_id,settlement_date,taxable_fee_amount,gst_rate,cgst_amount,sgst_amount,igst_amount,total_gst_amount
GST71588,ORD11588,PAY71588,2026-05-04,210.09,0.18,0.0,0.0,37.82,37.82
GST71589,ORD11589,PAY71589,2026-05-04,38.64,0.18,0.0,0.0,6.96,6.96
GST71590,ORD11590,PAY71590,2026-05-04,339.23,0.18,0.0,0.0,61.06,61.06
GST71592,ORD11592,PAY71592,2026-05-04,353.6,0.18,0.0,0.0,63.65,63.65
GST71593,ORD11593,PAY71593,2026-05-04,249.2,0.18,0.0,0.0,44.86,44.86
GST71595,ORD11595,PAY71595,2026-05-03,49.7,0.18,0.0,0.0,8.95,8.95
GST71597,ORD11597,PAY71597,2026-05-03,30.26,0.18,0.0,0.0,5.45,5.45
GST71598,ORD11598,PAY71598,2026-05-03,35.35,0.18,0.0,0.0,6.36,6.36
GST71599,ORD11599,PAY71599,2026-05-03,40.96,0.18,0.0,0.0,7.37,7.37
GST71600,ORD11600,PAY71600,2026-05-03,22.84,0.18,0.0,0.0,4.11,4.11
GST71601,ORD11601,PAY71601,2026-05-04,44.0,0.18,0.0,0.0,7.92,7.92
GST71602,ORD11602,PAY71602,2026-05-04,106.58,0.18,0.0,0.0,19.18,19.18
GST71603,ORD11603,PAY71603,2026-05-04,106.4,0.18,9.57,9.57,0.0,19.15
GST71604,ORD11604,PAY71604,2026-05-04,99.77,0.18,0.0,0.0,17.96,17.96
GST71605,ORD11605,PAY71605,2026-05-05,238.8,0.18,0.0,0.0,42.98,42.98
GST71606,ORD11606,PAY71606,2026-05-05,93.29,0.18,0.0,0.0,16.79,16.79
GST71608,ORD11608,PAY71608,2026-05-05,210.7,0.18,18.96,18.96,0.0,37.93
GST71609,ORD11609,PAY71609,2026-05-05,137.32,0.18,0.0,0.0,24.72,24.72
GST71610,ORD11610,PAY71610,2026-05-05,59.87,0.18,0.0,0.0,10.78,10.78
GST71611,ORD11611,PAY71611,2026-05-05,296.69,0.18,0.0,0.0,53.4,53.4
GST71612,ORD11612,PAY71612,2026-05-05,147.63,0.18,0.0,0.0,26.57,26.57
GST71614,ORD11614,PAY71614,2026-05-05,51.42,0.18,0.0,0.0,9.26,9.26
GST71615,ORD11615,PAY71615,2026-05-03,74.76,0.18,0.0,0.0,13.46,13.46
GST71616,ORD11616,PAY71616,2026-05-03,61.89,0.18,0.0,0.0,11.14,11.14
GST71617,ORD11617,PAY71617,2026-05-03,89.07,0.18,0.0,0.0,16.03,16.03
GST71618,ORD11618,PAY71618,2026-05-05,510.01,0.18,0.0,0.0,91.8,91.8
GST71619,ORD11619,PAY71619,2026-05-05,307.01,0.18,0.0,0.0,55.26,55.26
GST71621,ORD11621,PAY71621,2026-05-05,286.44,0.18,0.0,0.0,51.56,51.56
GST71622,ORD11622,PAY71622,2026-05-04,21.22,0.18,0.0,0.0,3.82,3.82
GST71623,ORD11623,PAY71623,2026-05-04,39.31,0.18,3.54,3.54,0.0,7.08
GST71624,ORD11624,PAY71624,2026-05-04,227.2,0.18,0.0,0.0,40.9,40.9
GST71625,ORD11625,PAY71625,2026-05-04,114.89,0.18,0.0,0.0,20.68,20.68
GST71626,ORD11626,PAY71626,2026-05-04,12.96,0.18,0.0,0.0,2.33,2.33
GST71627,ORD11627,PAY71627,2026-05-04,32.56,0.18,0.0,0.0,5.86,5.86
GST71628,ORD11628,PAY71628,2026-05-04,224.18,0.18,0.0,0.0,40.35,40.35
GST71629,ORD11629,PAY71629,2026-05-04,148.57,0.18,0.0,0.0,26.74,26.74
GST71630,ORD11630,PAY71630,2026-05-04,98.66,0.18,0.0,0.0,17.76,17.76
GST71631,ORD11631,PAY71631,2026-05-04,177.07,0.18,0.0,0.0,31.87,31.87
GST71632,ORD11632,PAY71632,2026-05-04,124.32,0.18,11.19,11.19,0.0,22.38
GST71633,ORD11633,PAY71633,2026-05-04,72.42,0.18,0.0,0.0,13.04,13.04
GST71634,ORD11634,PAY71634,2026-05-04,90.08,0.18,0.0,0.0,16.21,16.21
GST71635,ORD11635,PAY71635,2026-05-05,417.44,0.18,0.0,0.0,75.14,75.14
GST71636,ORD11636,PAY71636,2026-05-05,512.05,0.18,0.0,0.0,92.17,92.17
GST71637,ORD11637,PAY71637,2026-05-05,340.26,0.18,0.0,0.0,61.25,61.25
GST71638,ORD11638,PAY71638,2026-05-05,216.8,0.18,0.0,0.0,39.02,39.02
GST71640,ORD11640,PAY71640,2026-05-05,137.93,0.18,0.0,0.0,24.83,24.83
GST71641,ORD11641,PAY71641,2026-05-05,451.18,0.18,0.0,0.0,81.21,81.21
GST71642,ORD11642,PAY71642,2026-05-05,276.5,0.18,0.0,0.0,49.77,49.77
GST71643,ORD11643,PAY71643,2026-05-04,41.01,0.18,0.0,0.0,7.38,7.38
GST71644,ORD11644,PAY71644,2026-05-04,57.61,0.18,0.0,0.0,10.37,10.37
GST71646,ORD11646,PAY71646,2026-05-04,33.18,0.18,2.98,2.98,0.0,5.97
GST71647,ORD11647,PAY71647,2026-05-04,45.7,0.18,0.0,0.0,8.23,8.23
GST71648,ORD11648,PAY71648,2026-05-04,19.98,0.18,0.0,0.0,3.6,3.6
GST71649,ORD11649,PAY71649,2026-05-04,53.61,0.18,0.0,0.0,9.65,9.65
GST71650,ORD11650,PAY71650,2026-05-04,25.82,0.18,0.0,0.0,4.65,4.65
GST71651,ORD11651,PAY71651,2026-05-04,45.66,0.18,0.0,0.0,8.22,8.22
GST71652,ORD11652,PAY71652,2026-05-05,132.26,0.18,11.9,11.9,0.0,23.81
GST71653,ORD11653,PAY71653,2026-05-05,177.1,0.18,0.0,0.0,31.88,31.88
GST71654,ORD11654,PAY71654,2026-05-05,215.76,0.18,0.0,0.0,38.84,38.84
GST71656,ORD11656,PAY71656,2026-05-05,151.91,0.18,0.0,0.0,27.34,27.34
GST71657,ORD11657,PAY71657,2026-05-06,178.81,0.18,0.0,0.0,32.19,32.19
GST71658,ORD11658,PAY71658,2026-05-06,274.26,0.18,0.0,0.0,49.37,49.37
GST71659,ORD11659,PAY71659,2026-05-06,325.97,0.18,0.0,0.0,58.67,58.67
GST71660,ORD11660,PAY71660,2026-05-06,218.34,0.18,0.0,0.0,39.3,39.3
GST71661,ORD11661,PAY71661,2026-05-06,44.42,0.18,0.0,0.0,8.0,8.0
GST71662,ORD11662,PAY71662,2026-05-06,113.98,0.18,0.0,0.0,20.52,20.52
GST71663,ORD11663,PAY71663,2026-05-06,101.24,0.18,0.0,0.0,18.22,18.22
GST71664,ORD11664,PAY71664,2026-05-06,303.69,0.18,0.0,0.0,54.66,54.66
GST71667,ORD11667,PAY71667,2026-05-04,79.72,0.18,7.17,7.17,0.0,14.35
GST71668,ORD11668,PAY71668,2026-05-04,65.38,0.18,5.88,5.88,0.0,11.77
GST71669,ORD11669,PAY71669,2026-05-04,48.47,0.18,0.0,0.0,8.72,8.72
GST71671,ORD11671,PAY71671,2026-05-04,53.7,0.18,0.0,0.0,9.67,9.67
GST71672,ORD11672,PAY71672,2026-05-04,14.4,0.18,0.0,0.0,2.59,2.59
GST71673,ORD11673,PAY71673,2026-05-04,62.16,0.18,0.0,0.0,11.19,11.19
GST71674,ORD11674,PAY71674,2026-05-04,67.83,0.18,0.0,0.0,12.21,12.21
GST71675,ORD11675,PAY71675,2026-05-04,55.3,0.18,0.0,0.0,9.95,9.95
GST71676,ORD11676,PAY71676,2026-05-06,433.31,0.18,0.0,0.0,78.0,78.0
GST71678,ORD11678,PAY71678,2026-05-06,110.77,0.18,0.0,0.0,19.94,19.94
GST71679,ORD11679,PAY71679,2026-05-06,86.18,0.18,0.0,0.0,15.51,15.51
GST71681,ORD11681,PAY71681,2026-05-06,198.52,0.18,0.0,0.0,35.73,35.73
GST71682,ORD11682,PAY71682,2026-05-06,348.41,0.18,0.0,0.0,62.71,62.71
GST71683,ORD11683,PAY71683,2026-05-06,220.46,0.18,0.0,0.0,39.68,39.68
GST71684,ORD11684,PAY71684,2026-05-06,242.29,0.18,0.0,0.0,43.61,43.61
GST71685,ORD11685,PAY71685,2026-05-05,83.51,0.18,0.0,0.0,15.03,15.03
GST71686,ORD11686,PAY71686,2026-05-05,67.09,0.18,6.04,6.04,0.0,12.08
GST71687,ORD11687,PAY71687,2026-05-05,34.44,0.18,0.0,0.0,6.2,6.2
GST71688,ORD11688,PAY71688,2026-05-05,62.29,0.18,0.0,0.0,11.21,11.21
GST71689,ORD11689,PAY71689,2026-05-05,7.27,0.18,0.0,0.0,1.31,1.31
GST71690,ORD11690,PAY71690,2026-05-05,41.04,0.18,3.69,3.69,0.0,7.39
GST71691,ORD11691,PAY71691,2026-05-05,195.44,0.18,0.0,0.0,35.18,35.18
GST71692,ORD11692,PAY71692,2026-05-05,60.78,0.18,0.0,0.0,10.94,10.94
GST71693,ORD11693,PAY71693,2026-05-05,248.81,0.18,0.0,0.0,44.79,44.79
GST71694,ORD11694,PAY71694,2026-05-05,122.19,0.18,0.0,0.0,21.99,21.99
GST71695,ORD11695,PAY71695,2026-05-05,198.04,0.18,0.0,0.0,35.65,35.65
GST71696,ORD11696,PAY71696,2026-05-05,180.41,0.18,0.0,0.0,32.47,32.47
GST71697,ORD11697,PAY71697,2026-05-05,171.7,0.18,0.0,0.0,30.91,30.91
GST71698,ORD11698,PAY71698,2026-05-05,179.31,0.18,0.0,0.0,32.28,32.28
GST71699,ORD11699,PAY71699,2026-05-05,217.17,0.18,0.0,0.0,39.09,39.09
GST71700,ORD11700,PAY71700,2026-05-05,69.95,0.18,0.0,0.0,12.59,12.59
GST71701,ORD11701,PAY71701,2026-05-05,87.74,0.18,7.89,7.89,0.0,15.79
GST71702,ORD11702,PAY71702,2026-05-06,257.35,0.18,0.0,0.0,46.32,46.32
GST71703,ORD11703,PAY71703,2026-05-06,43.43,0.18,0.0,0.0,7.82,7.82
GST71704,ORD11704,PAY71704,2026-05-06,552.39,0.18,0.0,0.0,99.43,99.43
GST71705,ORD11705,PAY71705,2026-05-06,437.18,0.18,0.0,0.0,78.69,78.69
GST71706,ORD11706,PAY71706,2026-05-06,153.95,0.18,0.0,0.0,27.71,27.71
GST71707,ORD11707,PAY71707,2026-05-06,270.43,0.18,0.0,0.0,48.68,48.68
GST71709,ORD11709,PAY71709,2026-05-05,11.39,0.18,0.0,0.0,2.05,2.05
GST71710,ORD11710,PAY71710,2026-05-05,27.13,0.18,0.0,0.0,4.88,4.88
GST71711,ORD11711,PAY71711,2026-05-05,40.72,0.18,0.0,0.0,7.33,7.33
GST71712,ORD11712,PAY71712,2026-05-06,178.54,0.18,0.0,0.0,32.14,32.14
GST71713,ORD11713,PAY71713,2026-05-06,109.81,0.18,9.88,9.88,0.0,19.77
GST71714,ORD11714,PAY71714,2026-05-06,14.33,0.18,0.0,0.0,2.58,2.58
GST71715,ORD11715,PAY71715,2026-05-06,225.54,0.18,0.0,0.0,40.6,40.6
GST71716,ORD11716,PAY71716,2026-05-06,88.02,0.18,0.0,0.0,15.84,15.84
GST71717,ORD11717,PAY71717,2026-05-06,195.48,0.18,0.0,0.0,35.19,35.19
GST71718,ORD11718,PAY71718,2026-05-06,21.75,0.18,0.0,0.0,3.92,3.92
GST71719,ORD11719,PAY71719,2026-05-07,87.1,0.18,0.0,0.0,15.68,15.68
GST71720,ORD11720,PAY71720,2026-05-07,197.28,0.18,0.0,0.0,35.51,35.51
GST71721,ORD11721,PAY71721,2026-05-07,24.06,0.18,0.0,0.0,4.33,4.33
GST71722,ORD11722,PAY71722,2026-05-07,128.73,0.18,0.0,0.0,23.17,23.17
GST71724,ORD11724,PAY71724,2026-05-07,220.34,0.18,0.0,0.0,39.66,39.66
GST71725,ORD11725,PAY71725,2026-05-07,55.85,0.18,0.0,0.0,10.05,10.05
GST71726,ORD11726,PAY71726,2026-05-05,59.63,0.18,5.37,5.37,0.0,10.73
GST71727,ORD11727,PAY71727,2026-05-05,50.31,0.18,0.0,0.0,9.06,9.06
GST71728,ORD11728,PAY71728,2026-05-05,46.98,0.18,0.0,0.0,8.46,8.46
GST71729,ORD11729,PAY71729,2026-05-05,27.57,0.18,0.0,0.0,4.96,4.96
GST71730,ORD11730,PAY71730,2026-05-05,113.03,0.18,0.0,0.0,20.35,20.35
GST71731,ORD11731,PAY71731,2026-05-05,66.24,0.18,0.0,0.0,11.92,11.92
GST71732,ORD11732,PAY71732,2026-05-05,8.66,0.18,0.0,0.0,1.56,1.56
GST71733,ORD11733,PAY71733,2026-05-05,81.01,0.18,0.0,0.0,14.58,14.58
GST71734,ORD11734,PAY71734,2026-05-05,120.3,0.18,0.0,0.0,21.65,21.65
GST71735,ORD11735,PAY71735,2026-05-05,128.98,0.18,0.0,0.0,23.22,23.22
GST71736,ORD11736,PAY71736,2026-05-07,381.85,0.18,0.0,0.0,68.73,68.73
GST71737,ORD11737,PAY71737,2026-05-07,512.4,0.18,0.0,0.0,92.23,92.23
GST71738,ORD11738,PAY71738,2026-05-07,73.21,0.18,0.0,0.0,13.18,13.18
GST71739,ORD11739,PAY71739,2026-05-07,171.3,0.18,0.0,0.0,30.83,30.83
GST71740,ORD11740,PAY71740,2026-05-07,216.49,0.18,0.0,0.0,38.97,38.97
GST71741,ORD11741,PAY71741,2026-05-07,419.98,0.18,0.0,0.0,75.6,75.6
GST71742,ORD11742,PAY71742,2026-05-07,431.85,0.18,0.0,0.0,77.73,77.73
GST71743,ORD11743,PAY71743,2026-05-07,136.63,0.18,0.0,0.0,24.59,24.59
GST71744,ORD11744,PAY71744,2026-05-07,293.97,0.18,0.0,0.0,52.91,52.91
GST71745,ORD11745,PAY71745,2026-05-07,113.11,0.18,0.0,0.0,20.36,20.36
GST71746,ORD11746,PAY71746,2026-05-06,35.91,0.18,3.23,3.23,0.0,6.46
GST71747,ORD11747,PAY71747,2026-05-06,234.59,0.18,0.0,0.0,42.23,42.23
GST71748,ORD11748,PAY71748,2026-05-06,8.65,0.18,0.0,0.0,1.56,1.56
GST71749,ORD11749,PAY71749,2026-05-06,266.05,0.18,0.0,0.0,47.89,47.89
GST71750,ORD11750,PAY71750,2026-05-06,263.16,0.18,0.0,0.0,47.37,47.37
GST71751,ORD11751,PAY71751,2026-05-06,153.41,0.18,0.0,0.0,27.61,27.61
GST71753,ORD11753,PAY71753,2026-05-06,24.15,0.18,0.0,0.0,4.35,4.35
GST71754,ORD11754,PAY71754,2026-05-06,182.56,0.18,0.0,0.0,32.86,32.86
GST71755,ORD11755,PAY71755,2026-05-06,28.91,0.18,0.0,0.0,5.2,5.2
GST71756,ORD11756,PAY71756,2026-05-06,30.72,0.18,0.0,0.0,5.53,5.53
GST71757,ORD11757,PAY71757,2026-05-06,102.77,0.18,0.0,0.0,18.5,18.5
GST71758,ORD11758,PAY71758,2026-05-07,368.63,0.18,0.0,0.0,66.35,66.35
GST71759,ORD11759,PAY71759,2026-05-07,247.49,0.18,0.0,0.0,44.55,44.55
GST71760,ORD11760,PAY71760,2026-05-07,193.81,0.18,17.45,17.45,0.0,34.89
GST71761,ORD11761,PAY71761,2026-05-06,29.76,0.18,2.68,2.68,0.0,5.36
GST71763,ORD11763,PAY71763,2026-05-06,30.21,0.18,0.0,0.0,5.44,5.44
GST71764,ORD11764,PAY71764,2026-05-07,189.1,0.18,17.02,17.02,0.0,34.04
GST71765,ORD11765,PAY71765,2026-05-07,31.19,0.18,0.0,0.0,5.61,5.61
GST71766,ORD11766,PAY71766,2026-05-07,167.9,0.18,0.0,0.0,30.22,30.22
GST71767,ORD11767,PAY71767,2026-05-07,24.75,0.18,0.0,0.0,4.46,4.46
GST71768,ORD11768,PAY71768,2026-05-07,112.8,0.18,0.0,0.0,20.3,20.3
GST71770,ORD11770,PAY71770,2026-05-07,178.24,0.18,0.0,0.0,32.08,32.08
GST71771,ORD11771,PAY71771,2026-05-08,249.07,0.18,0.0,0.0,44.83,44.83
GST71772,ORD11772,PAY71772,2026-05-08,80.87,0.18,0.0,0.0,14.56,14.56
GST71773,ORD11773,PAY71773,2026-05-08,64.49,0.18,0.0,0.0,11.61,11.61
GST71774,ORD11774,PAY71774,2026-05-08,391.97,0.18,0.0,0.0,70.55,70.55
GST71775,ORD11775,PAY71775,2026-05-08,338.37,0.18,0.0,0.0,60.91,60.91
GST71776,ORD11776,PAY71776,2026-05-08,152.66,0.18,0.0,0.0,27.48,27.48
GST71777,ORD11777,PAY71777,2026-05-06,81.06,0.18,0.0,0.0,14.59,14.59
GST71778,ORD11778,PAY71778,2026-05-06,43.48,0.18,0.0,0.0,7.83,7.83
GST71779,ORD11779,PAY71779,2026-05-06,90.18,0.18,0.0,0.0,16.23,16.23
GST71780,ORD11780,PAY71780,2026-05-06,19.42,0.18,0.0,0.0,3.5,3.5
GST71781,ORD11781,PAY71781,2026-05-06,57.22,0.18,0.0,0.0,10.3,10.3
GST71782,ORD11782,PAY71782,2026-05-08,405.91,0.18,0.0,0.0,73.06,73.06
GST71784,ORD11784,PAY71784,2026-05-08,442.58,0.18,0.0,0.0,79.66,79.66
GST71785,ORD11785,PAY71785,2026-05-07,38.29,0.18,0.0,0.0,6.89,6.89
GST71786,ORD11786,PAY71786,2026-05-07,259.13,0.18,0.0,0.0,46.64,46.64
GST71787,ORD11787,PAY71787,2026-05-07,261.36,0.18,0.0,0.0,47.04,47.04
GST71788,ORD11788,PAY71788,2026-05-07,183.31,0.18,0.0,0.0,33.0,33.0
GST71789,ORD11789,PAY71789,2026-05-07,185.21,0.18,0.0,0.0,33.34,33.34
GST71790,ORD11790,PAY71790,2026-05-07,154.6,0.18,13.91,13.91,0.0,27.83
GST71791,ORD11791,PAY71791,2026-05-07,135.32,0.18,0.0,0.0,24.36,24.36
GST71793,ORD11793,PAY71793,2026-05-07,128.8,0.18,11.59,11.59,0.0,23.18
GST71794,ORD11794,PAY71794,2026-05-07,33.37,0.18,0.0,0.0,6.01,6.01
GST71796,ORD11796,PAY71796,2026-05-07,39.5,0.18,0.0,0.0,7.11,7.11
GST71797,ORD11797,PAY71797,2026-05-07,93.29,0.18,0.0,0.0,16.79,16.79
GST71798,ORD11798,PAY71798,2026-05-07,60.66,0.18,0.0,0.0,10.92,10.92
